"","name","longitude","latitude"
"584","Clangula hyemalis",-70.03577,41.56632
"585","Clangula hyemalis",-70.03301,41.48027
"586","Clangula hyemalis",-70.06152,41.54491
"587","Clangula hyemalis",-70.13982,41.50741
"588","Clangula hyemalis",-70.17039,41.57527
"589","Clangula hyemalis",-70.35892,41.39215
"590","Clangula hyemalis",-70.1719,41.43311
"591","Clangula hyemalis",-70.20005,41.40624
"592","Clangula hyemalis",-70.38488,41.37314
"593","Clangula hyemalis",-70.22443,41.47925
"594","Clangula hyemalis",-70.03146,41.55633
"595","Clangula hyemalis",-70.25325,41.51885
"596","Clangula hyemalis",-70.41993,41.40056
"597","Clangula hyemalis",-70.1969,41.49577
"598","Clangula hyemalis",-70.08984,41.4255
"599","Clangula hyemalis",-70.28015,41.45676
"600","Clangula hyemalis",-70.1715,41.4695
"601","Clangula hyemalis",-70.36269,41.36407
"602","Clangula hyemalis",-70.38348,41.4138
"603","Clangula hyemalis",-70.31005,41.4093
"604","Clangula hyemalis",-70.33527,41.3651
"605","Clangula hyemalis",-70.36095,41.47826
"606","Clangula hyemalis",-70.36075,41.49293
"607","Clangula hyemalis",-70.06355,41.52497
"608","Clangula hyemalis",-70.27886,41.5449
"609","Clangula hyemalis",-70.2784,41.3514
"610","Clangula hyemalis",-70.06207,41.58193
"611","Clangula hyemalis",-70.33546,41.36747
"612","Clangula hyemalis",-70.3604,41.52724
"613","Clangula hyemalis",-70.14832,41.55638
"614","Clangula hyemalis",-70.03433,41.57247
"615","Clangula hyemalis",-70.41659,41.37206
"616","Clangula hyemalis",-70.05917,41.53408
"617","Clangula hyemalis",-70.08627,41.49382
"618","Clangula hyemalis",-70.41886,41.48771
"619","Clangula hyemalis",-70.3971,41.50027
"620","Clangula hyemalis",-70.14632,41.38385
"621","Clangula hyemalis",-70.25676,41.50838
"622","Clangula hyemalis",-70.14037,41.51196
"623","Clangula hyemalis",-70.14372,41.39945
"624","Clangula hyemalis",-70.22865,41.54924
"625","Clangula hyemalis",-70.35833,41.43499
"626","Clangula hyemalis",-70.08652,41.47481
"627","Clangula hyemalis",-70.17392,41.44029
"628","Clangula hyemalis",-70.33558,41.48963
"629","Clangula hyemalis",-70.19742,41.4923
"630","Clangula hyemalis",-70.03136,41.4799
"631","Clangula hyemalis",-70.08755,41.46533
"632","Clangula hyemalis",-70.36037,41.3321
"633","Clangula hyemalis",-70.06026,41.47735
"634","Clangula hyemalis",-70.30759,41.33823
"635","Clangula hyemalis",-70.08485,41.50558
"636","Clangula hyemalis",-70.09251,41.40162
"637","Clangula hyemalis",-70.06011,41.48182
"638","Clangula hyemalis",-70.19582,41.43187
"639","Clangula hyemalis",-70.0312,41.48857
"640","Clangula hyemalis",-70.3335,41.53947
"641","Clangula hyemalis",-70.1765,41.35535
"642","Clangula hyemalis",-70.38755,41.51778
"643","Clangula hyemalis",-70.06029,41.48599
"644","Clangula hyemalis",-70.03377,41.56873
"645","Clangula hyemalis",-70.0873,41.41293
"646","Clangula hyemalis",-70.06035,41.48914
"647","Clangula hyemalis",-70.41403,41.43036
"648","Clangula hyemalis",-70.11404,41.49321
"649","Clangula hyemalis",-70.19995,41.40536
"650","Clangula hyemalis",-70.14768,41.58402
"651","Clangula hyemalis",-70.25034,41.34507
"652","Clangula hyemalis",-70.3365,41.49556
"653","Clangula hyemalis",-70.25688,41.49194
"654","Clangula hyemalis",-70.30763,41.44767
"655","Clangula hyemalis",-70.33131,41.54391
"656","Clangula hyemalis",-70.05991,41.47673
"657","Clangula hyemalis",-70.06033,41.5685
"658","Clangula hyemalis",-70.11395,41.48267
"659","Clangula hyemalis",-70.41978,41.51947
"660","Clangula hyemalis",-70.39773,41.35135
"661","Clangula hyemalis",-70.16863,41.48295
"662","Clangula hyemalis",-70.09178,41.391
"663","Clangula hyemalis",-70.42273,41.36265
"664","Clangula hyemalis",-70.42156,41.54084
"665","Clangula hyemalis",-70.35837,41.34827
"666","Clangula hyemalis",-70.38931,41.45412
"667","Clangula hyemalis",-70.08494,41.53965
"668","Clangula hyemalis",-70.11401,41.49216
"669","Clangula hyemalis",-70.06387,41.52338
"670","Clangula hyemalis",-70.0834,41.51627
"671","Clangula hyemalis",-70.39405,41.40657
"672","Clangula hyemalis",-70.0602,41.45498
"673","Clangula hyemalis",-70.25113,41.35856
"674","Clangula hyemalis",-70.36144,41.52745
"675","Clangula hyemalis",-70.19859,41.47813
"676","Clangula hyemalis",-70.1472,41.51435
"677","Clangula hyemalis",-70.33752,41.4745
"678","Clangula hyemalis",-70.33494,41.38202
"679","Clangula hyemalis",-70.03402,41.5768
"680","Clangula hyemalis",-70.11824,41.41314
"681","Clangula hyemalis",-70.32985,41.53758
"682","Clangula hyemalis",-70.27872,41.35543
"683","Clangula hyemalis",-70.22632,41.40745
"684","Clangula hyemalis",-70.05925,41.53308
"685","Clangula hyemalis",-70.35972,41.46586
"686","Clangula hyemalis",-70.1475,41.50216
"687","Clangula hyemalis",-70.09165,41.5174
"688","Clangula hyemalis",-70.17615,41.38465
"689","Clangula hyemalis",-70.27788,41.49735
"690","Clangula hyemalis",-70.05721,41.37484
"691","Clangula hyemalis",-70.114,41.4816
"692","Clangula hyemalis",-70.22607,41.41735
"693","Clangula hyemalis",-70.38912,41.48575
"694","Clangula hyemalis",-70.11438,41.4763
"695","Clangula hyemalis",-70.33728,41.54268
"696","Clangula hyemalis",-70.17149,41.49825
"697","Clangula hyemalis",-70.27867,41.41772
"698","Clangula hyemalis",-70.06123,41.58913
"699","Clangula hyemalis",-70.22378,41.428
"700","Clangula hyemalis",-70.1704,41.59477
"701","Clangula hyemalis",-70.03135,41.48077
"702","Clangula hyemalis",-70.11532,41.51543
"703","Clangula hyemalis",-70.17468,41.5663
"704","Clangula hyemalis",-70.22944,41.35823
"705","Clangula hyemalis",-70.22653,41.58105
"706","Clangula hyemalis",-70.35825,41.42781
"707","Clangula hyemalis",-70.2263,41.40398
"708","Clangula hyemalis",-70.03561,41.56708
"709","Clangula hyemalis",-70.19666,41.53793
"710","Clangula hyemalis",-70.06207,41.5337
"711","Clangula hyemalis",-70.25716,41.48931
"712","Clangula hyemalis",-70.11498,41.51017
"713","Clangula hyemalis",-70.14784,41.57648
"714","Clangula hyemalis",-70.16741,41.39512
"715","Clangula hyemalis",-70.11528,41.54259
"716","Clangula hyemalis",-70.24847,41.40533
"717","Clangula hyemalis",-70.08315,41.51894
"718","Clangula hyemalis",-70.36105,41.38273
"719","Clangula hyemalis",-70.223,41.35122
"720","Clangula hyemalis",-70.14084,41.51562
"721","Clangula hyemalis",-70.33566,41.37105
"722","Clangula hyemalis",-70.3611,41.524
"723","Clangula hyemalis",-70.25132,41.37758
"724","Clangula hyemalis",-70.11678,41.5785
"725","Clangula hyemalis",-70.1175,41.36335
"726","Clangula hyemalis",-70.39744,41.49863
"727","Clangula hyemalis",-70.22871,41.55143
"728","Clangula hyemalis",-70.17191,41.52965
"729","Clangula hyemalis",-70.19859,41.47188
"730","Clangula hyemalis",-70.35875,41.40445
"731","Clangula hyemalis",-70.117,41.38936
"732","Clangula hyemalis",-70.35881,41.40267
"733","Clangula hyemalis",-70.25317,41.3449
"734","Clangula hyemalis",-70.03298,41.52028
"735","Clangula hyemalis",-70.27923,41.55552
"736","Clangula hyemalis",-70.17188,41.53247
"737","Clangula hyemalis",-70.28346,41.41982
"738","Clangula hyemalis",-70.30778,41.507
"739","Clangula hyemalis",-70.08569,41.58168
"740","Clangula hyemalis",-70.25346,41.34229
"741","Clangula hyemalis",-70.38613,41.47595
"742","Clangula hyemalis",-70.35913,41.52692
"743","Clangula hyemalis",-70.06027,41.46637
"744","Clangula hyemalis",-70.13933,41.50199
"745","Clangula hyemalis",-70.08979,41.48201
"746","Clangula hyemalis",-70.08817,41.41793
"747","Clangula hyemalis",-70.19892,41.58153
"748","Clangula hyemalis",-70.19791,41.37912
"749","Clangula hyemalis",-70.2863,41.39478
"750","Clangula hyemalis",-70.2786,41.48311
"751","Clangula hyemalis",-70.17468,41.46322
"752","Clangula hyemalis",-70.30603,41.33888
"753","Clangula hyemalis",-70.06197,41.53608
"754","Clangula hyemalis",-70.4198,41.36939
"755","Clangula hyemalis",-70.08328,41.41716
"756","Clangula hyemalis",-70.38383,41.41608
"757","Clangula hyemalis",-70.17435,41.575
"758","Clangula hyemalis",-70.14698,41.49617
"759","Clangula hyemalis",-70.41578,41.43882
"760","Clangula hyemalis",-70.06048,41.49433
"761","Clangula hyemalis",-70.05552,41.35262
"762","Clangula hyemalis",-70.1449,41.59012
"763","Clangula hyemalis",-70.1146,41.51249
"764","Clangula hyemalis",-70.14681,41.5489
"765","Clangula hyemalis",-70.25245,41.39324
"766","Clangula hyemalis",-70.36034,41.40636
"767","Clangula hyemalis",-70.13889,41.48938
"768","Clangula hyemalis",-70.33917,41.35657
"769","Clangula hyemalis",-70.33445,41.40824
"770","Clangula hyemalis",-70.06002,41.4726
"771","Clangula hyemalis",-70.27785,41.36997
"772","Clangula hyemalis",-70.14835,41.39289
"773","Clangula hyemalis",-70.05888,41.36902
"774","Clangula hyemalis",-70.27993,41.45995
"775","Clangula hyemalis",-70.41258,41.47452
"776","Clangula hyemalis",-70.25255,41.537
"777","Clangula hyemalis",-70.35881,41.40267
"778","Clangula hyemalis",-70.40238,41.53588
"779","Clangula hyemalis",-70.22642,41.39642
"780","Clangula hyemalis",-70.05854,41.58498
"781","Clangula hyemalis",-70.0591,41.58448
"782","Clangula hyemalis",-70.25707,41.51693
"783","Clangula hyemalis",-70.3889,41.54992
"784","Clangula hyemalis",-70.33527,41.3987
"785","Clangula hyemalis",-70.11572,41.5238
"786","Clangula hyemalis",-70.06043,41.5674
"787","Clangula hyemalis",-70.03125,41.51582
"788","Clangula hyemalis",-70.22662,41.3909
"789","Clangula hyemalis",-70.22465,41.52441
"790","Clangula hyemalis",-70.3599,41.4714
"791","Clangula hyemalis",-70.27914,41.5079
"792","Clangula hyemalis",-70.13848,41.34583
"793","Clangula hyemalis",-70.22228,41.3828
"794","Clangula hyemalis",-70.1155,41.602
"795","Clangula hyemalis",-70.3825,41.4046
"796","Clangula hyemalis",-70.3322,41.47018
"797","Clangula hyemalis",-70.03471,41.58664
"798","Clangula hyemalis",-70.22445,41.52195
"799","Clangula hyemalis",-70.05948,41.53009
"800","Clangula hyemalis",-70.08485,41.3815
"801","Clangula hyemalis",-70.30672,41.3872
"802","Clangula hyemalis",-70.27853,41.3507
"803","Clangula hyemalis",-70.14765,41.51636
"804","Clangula hyemalis",-70.06097,41.50169
"805","Clangula hyemalis",-70.16892,41.35505
"806","Clangula hyemalis",-70.30724,41.52042
"807","Clangula hyemalis",-70.33382,41.3521
"808","Clangula hyemalis",-70.33058,41.54075
"809","Clangula hyemalis",-70.0615,41.54973
"810","Clangula hyemalis",-70.03284,41.48481
"811","Clangula hyemalis",-70.25707,41.51693
"812","Clangula hyemalis",-70.03319,41.54259
"813","Clangula hyemalis",-70.33659,41.48383
"814","Clangula hyemalis",-70.17083,41.57721
"815","Clangula hyemalis",-70.30596,41.40698
"816","Clangula hyemalis",-70.14373,41.39858
"817","Clangula hyemalis",-70.30637,41.39709
"818","Clangula hyemalis",-70.38264,41.4069
"819","Clangula hyemalis",-70.36018,41.47683
"820","Clangula hyemalis",-70.13938,41.42298
"821","Clangula hyemalis",-70.25097,41.37236
"822","Clangula hyemalis",-70.05838,41.5872
"823","Clangula hyemalis",-70.03114,41.48769
"824","Clangula hyemalis",-70.1989,41.5758
"825","Clangula hyemalis",-70.11452,41.50272
"826","Clangula hyemalis",-70.30721,41.5213
"827","Clangula hyemalis",-70.22297,41.35019
"828","Clangula hyemalis",-70.17468,41.56533
"829","Clangula hyemalis",-70.05932,41.38329
"830","Clangula hyemalis",-70.14744,41.5013
"831","Clangula hyemalis",-70.22457,41.436
"832","Clangula hyemalis",-70.24535,41.45824
"833","Clangula hyemalis",-70.16597,41.3989
"834","Clangula hyemalis",-70.41746,41.44024
"835","Clangula hyemalis",-70.11742,41.40361
"836","Clangula hyemalis",-70.06058,41.40363
"837","Clangula hyemalis",-70.14763,41.50743
"838","Clangula hyemalis",-70.22669,41.47417
"839","Clangula hyemalis",-70.11626,41.45388
"840","Clangula hyemalis",-70.22463,41.46617
"841","Clangula hyemalis",-70.06271,41.52895
"842","Clangula hyemalis",-70.24525,41.45918
"843","Clangula hyemalis",-70.07986,41.44596
"844","Clangula hyemalis",-70.147,41.52926
"845","Clangula hyemalis",-70.06353,41.50907
"846","Clangula hyemalis",-70.0612,41.51824
"847","Clangula hyemalis",-70.05434,41.52854
"848","Clangula hyemalis",-70.0526,41.47471
"849","Clangula hyemalis",-70.0526,41.47755
"850","Clangula hyemalis",-70.25271,41.48784
"851","Clangula hyemalis",-70.36245,41.33913
"852","Clangula hyemalis",-70.11587,41.4151
"853","Clangula hyemalis",-70.05341,41.5186
"854","Clangula hyemalis",-70.15692,41.49888
"855","Clangula hyemalis",-70.03382,41.47537
"856","Clangula hyemalis",-70.15408,41.48421
"857","Clangula hyemalis",-70.0777,41.54977
"858","Clangula hyemalis",-70.24456,41.32795
"859","Clangula hyemalis",-70.10948,41.52447
"860","Clangula hyemalis",-70.14969,41.52621
"861","Clangula hyemalis",-70.05812,41.42156
"862","Clangula hyemalis",-70.05412,41.52604
"863","Clangula hyemalis",-70.15005,41.36662
"864","Clangula hyemalis",-70.06258,41.51168
"865","Clangula hyemalis",-70.03387,41.48103
"866","Clangula hyemalis",-70.11303,41.54335
"867","Clangula hyemalis",-70.03416,41.5749
"868","Clangula hyemalis",-70.03417,41.48586
"869","Clangula hyemalis",-70.05456,41.53072
"870","Clangula hyemalis",-70.08472,41.42534
"871","Clangula hyemalis",-70.05759,41.60211
"872","Clangula hyemalis",-70.1057,41.4923
"873","Clangula hyemalis",-70.11358,41.4306
"874","Clangula hyemalis",-70.22253,41.35157
"875","Clangula hyemalis",-70.0526,41.47987
"876","Clangula hyemalis",-70.36151,41.34462
"877","Clangula hyemalis",-70.03377,41.47805
"878","Clangula hyemalis",-70.32943,41.35279
"879","Clangula hyemalis",-70.26773,41.35277
"880","Clangula hyemalis",-70.03419,41.48513
"881","Clangula hyemalis",-70.08495,41.42315
"882","Clangula hyemalis",-70.24387,41.43586
"883","Clangula hyemalis",-70.2252,41.47251
"884","Clangula hyemalis",-70.0526,41.47863
"885","Clangula hyemalis",-70.26692,41.35091
"886","Clangula hyemalis",-70.0624,41.52451
"887","Clangula hyemalis",-70.05502,41.4347
"888","Clangula hyemalis",-70.1656,41.3777
"889","Clangula hyemalis",-70.15703,41.50324
"890","Clangula hyemalis",-70.06124,41.5162
"891","Clangula hyemalis",-70.07856,41.45323
"892","Clangula hyemalis",-70.15108,41.37555
"893","Clangula hyemalis",-70.03381,41.47974
"894","Clangula hyemalis",-70.0526,41.48154
"895","Clangula hyemalis",-70.31161,41.34328
"896","Clangula hyemalis",-70.17188,41.47961
"897","Clangula hyemalis",-70.24968,41.4693
"898","Clangula hyemalis",-70.28136,41.39714
"899","Clangula hyemalis",-70.33225,41.38447
"900","Clangula hyemalis",-70.03426,41.54515
"901","Clangula hyemalis",-70.08231,41.55523
"902","Clangula hyemalis",-70.15012,41.36508
"903","Clangula hyemalis",-70.06787,41.49086
"904","Clangula hyemalis",-70.3878,41.46512
"905","Clangula hyemalis",-70.06033,41.52245
"906","Clangula hyemalis",-70.05676,41.57725
"907","Clangula hyemalis",-70.05742,41.51646
"908","Clangula hyemalis",-70.19874,41.41887
"909","Clangula hyemalis",-70.2841,41.45891
"910","Clangula hyemalis",-70.16941,41.56845
"911","Clangula hyemalis",-70.07312,41.44332
"912","Clangula hyemalis",-70.1453,41.52603
"913","Clangula hyemalis",-70.14124,41.37572
"914","Clangula hyemalis",-70.09324,41.55412
"915","Clangula hyemalis",-70.0604,41.59392
"916","Clangula hyemalis",-70.08674,41.47998
"917","Clangula hyemalis",-70.25857,41.47881
"918","Clangula hyemalis",-70.16903,41.53481
"919","Clangula hyemalis",-70.24852,41.43787
"920","Clangula hyemalis",-70.22601,41.42027
"921","Clangula hyemalis",-70.30713,41.37981
"922","Clangula hyemalis",-70.14455,41.51976
"923","Clangula hyemalis",-70.19392,41.47844
"924","Clangula hyemalis",-70.05776,41.52292
"925","Clangula hyemalis",-70.23369,41.4353
"926","Clangula hyemalis",-70.33401,41.51025
"927","Clangula hyemalis",-70.06017,41.53178
"928","Clangula hyemalis",-70.11467,41.58003
"929","Clangula hyemalis",-70.24551,41.48477
"930","Clangula hyemalis",-70.17284,41.34419
"931","Clangula hyemalis",-70.24674,41.49231
"932","Clangula hyemalis",-70.22535,41.51329
"933","Clangula hyemalis",-70.11445,41.60135
"934","Clangula hyemalis",-70.16937,41.36792
"935","Clangula hyemalis",-70.17084,41.36692
"936","Clangula hyemalis",-70.22437,41.51035
"937","Clangula hyemalis",-70.13826,41.55066
"938","Clangula hyemalis",-70.35953,41.45946
"939","Clangula hyemalis",-70.33353,41.48824
"940","Clangula hyemalis",-70.28101,41.42316
"941","Clangula hyemalis",-70.39026,41.51802
"942","Clangula hyemalis",-70.06496,41.57175
"943","Clangula hyemalis",-70.19424,41.46791
"944","Clangula hyemalis",-70.1766,41.38155
"945","Clangula hyemalis",-70.17567,41.3578
"946","Clangula hyemalis",-70.19857,41.49927
"947","Clangula hyemalis",-70.05956,41.60742
"948","Clangula hyemalis",-70.36111,41.46424
"949","Clangula hyemalis",-70.16888,41.5486
"950","Clangula hyemalis",-70.41552,41.33657
"951","Clangula hyemalis",-70.39215,41.37331
"952","Clangula hyemalis",-70.02892,41.58422
"953","Clangula hyemalis",-70.19033,41.57521
"954","Clangula hyemalis",-70.25487,41.49611
"955","Clangula hyemalis",-70.0603,41.58969
"956","Clangula hyemalis",-70.22766,41.35168
"957","Clangula hyemalis",-70.36182,41.32726
"958","Clangula hyemalis",-70.17,41.58763
"959","Clangula hyemalis",-70.19309,41.45515
"960","Clangula hyemalis",-70.38996,41.47232
"961","Clangula hyemalis",-70.09525,41.55892
"962","Clangula hyemalis",-70.28188,41.49592
"963","Clangula hyemalis",-70.0854,41.35908
"964","Clangula hyemalis",-70.2004,41.40856
"965","Clangula hyemalis",-70.41805,41.36159
"966","Clangula hyemalis",-70.19412,41.4531
"967","Clangula hyemalis",-70.11922,41.44166
"968","Clangula hyemalis",-70.19233,41.49927
"969","Clangula hyemalis",-70.33405,41.51122
"970","Clangula hyemalis",-70.05987,41.58503
"971","Clangula hyemalis",-70.17729,41.41897
"972","Clangula hyemalis",-70.12331,41.38724
"973","Clangula hyemalis",-70.19439,41.46038
"974","Clangula hyemalis",-70.30779,41.46294
"975","Clangula hyemalis",-70.14575,41.52871
"976","Clangula hyemalis",-70.24815,41.42936
"977","Clangula hyemalis",-70.14216,41.37534
"978","Clangula hyemalis",-70.19333,41.53989
"979","Clangula hyemalis",-70.08472,41.42656
"980","Clangula hyemalis",-70.16962,41.57549
"981","Clangula hyemalis",-70.39176,41.37552
"982","Clangula hyemalis",-70.14154,41.39986
"983","Clangula hyemalis",-70.0604,41.592
"984","Clangula hyemalis",-70.36278,41.43261
"985","Clangula hyemalis",-70.2818,41.4948
"986","Clangula hyemalis",-70.17564,41.35684
"987","Clangula hyemalis",-70.14052,41.35242
"988","Clangula hyemalis",-70.36035,41.47182
"989","Clangula hyemalis",-70.13663,41.55101
"990","Clangula hyemalis",-70.11476,41.55782
"991","Clangula hyemalis",-70.41812,41.33526
"992","Clangula hyemalis",-70.20776,41.56754
"993","Clangula hyemalis",-70.08894,41.36971
"994","Clangula hyemalis",-70.3047,41.47506
"995","Clangula hyemalis",-70.23727,41.38276
"996","Clangula hyemalis",-70.33824,41.5246
"997","Clangula hyemalis",-70.18523,41.4899
"998","Clangula hyemalis",-70.12068,41.50688
"999","Clangula hyemalis",-70.16916,41.36608
"1000","Clangula hyemalis",-70.03287,41.56844
"1001","Clangula hyemalis",-70.28343,41.51438
"1002","Clangula hyemalis",-70.17653,41.37782
"1003","Clangula hyemalis",-70.30795,41.3826
"1004","Clangula hyemalis",-70.08296,41.41924
"1005","Clangula hyemalis",-70.34056,41.54556
"1006","Clangula hyemalis",-70.22536,41.50927
"1007","Clangula hyemalis",-70.38746,41.45107
"1008","Clangula hyemalis",-70.3067,41.48905
"1009","Clangula hyemalis",-70.39008,41.48299
"1010","Clangula hyemalis",-70.24971,41.40336
"1011","Clangula hyemalis",-70.14163,41.45557
"1012","Clangula hyemalis",-70.25816,41.50053
"1013","Clangula hyemalis",-70.1709,41.37019
"1014","Clangula hyemalis",-70.02965,41.57105
"1015","Clangula hyemalis",-70.22765,41.35365
"1016","Clangula hyemalis",-70.23608,41.42759
"1017","Clangula hyemalis",-70.02959,41.57267
"1018","Clangula hyemalis",-70.22648,41.52616
"1019","Clangula hyemalis",-70.36188,41.34408
"1020","Clangula hyemalis",-70.22681,41.5643
"1021","Clangula hyemalis",-70.33472,41.38824
"1022","Clangula hyemalis",-70.28698,41.34048
"1023","Clangula hyemalis",-70.12071,41.47089
"1024","Clangula hyemalis",-70.09582,41.56644
"1025","Clangula hyemalis",-70.33407,41.48777
"1026","Clangula hyemalis",-70.08664,41.50204
"1027","Clangula hyemalis",-70.12092,41.57877
"1028","Clangula hyemalis",-70.24666,41.4523
"1029","Clangula hyemalis",-70.07573,41.40711
"1030","Clangula hyemalis",-70.25163,41.34828
"1031","Clangula hyemalis",-70.39159,41.56305
"1032","Clangula hyemalis",-70.38599,41.33961
"1033","Clangula hyemalis",-70.36179,41.53082
"1034","Clangula hyemalis",-70.24792,41.44192
"1035","Clangula hyemalis",-70.18479,41.49271
"1036","Clangula hyemalis",-70.2558,41.43922
"1037","Clangula hyemalis",-70.25034,41.52288
"1038","Clangula hyemalis",-70.33479,41.51609
"1039","Clangula hyemalis",-70.23121,41.44596
"1040","Clangula hyemalis",-70.1254,41.37296
"1041","Clangula hyemalis",-70.28295,41.43155
"1042","Clangula hyemalis",-70.06155,41.46542
"1043","Clangula hyemalis",-70.38638,41.38041
"1044","Clangula hyemalis",-70.12774,41.528
"1045","Clangula hyemalis",-70.13435,41.53414
"1046","Clangula hyemalis",-70.06008,41.53831
"1047","Clangula hyemalis",-70.38524,41.4062
"1048","Clangula hyemalis",-70.11461,41.58331
"1049","Clangula hyemalis",-70.31112,41.45353
"1050","Clangula hyemalis",-70.28133,41.42719
"1051","Clangula hyemalis",-70.22758,41.35599
"1052","Clangula hyemalis",-70.22748,41.54276
"1053","Clangula hyemalis",-70.12284,41.38642
"1054","Clangula hyemalis",-70.13161,41.53451
"1055","Clangula hyemalis",-70.05621,41.5825
"1056","Clangula hyemalis",-70.22556,41.47728
"1057","Clangula hyemalis",-70.33385,41.4686
"1058","Clangula hyemalis",-70.19727,41.49271
"1059","Clangula hyemalis",-70.13984,41.55635
"1060","Clangula hyemalis",-70.03571,41.4861
"1061","Clangula hyemalis",-70.06039,41.5185
"1062","Clangula hyemalis",-70.03217,41.56956
"1063","Clangula hyemalis",-70.03274,41.5694
"1064","Clangula hyemalis",-70.17588,41.33828
"1065","Clangula hyemalis",-70.36204,41.48512
"1066","Clangula hyemalis",-70.39379,41.34471
"1067","Clangula hyemalis",-70.35753,41.55959
"1068","Clangula hyemalis",-70.11474,41.55305
"1069","Clangula hyemalis",-70.16876,41.5804
"1070","Clangula hyemalis",-70.25063,41.52978
"1071","Clangula hyemalis",-70.33414,41.5141
"1072","Clangula hyemalis",-70.13964,41.58599
"1073","Clangula hyemalis",-70.38708,41.36974
"1074","Clangula hyemalis",-70.19956,41.37284
"1075","Clangula hyemalis",-70.07561,41.41028
"1076","Clangula hyemalis",-70.35915,41.43422
"1077","Clangula hyemalis",-70.06666,41.35991
"1078","Clangula hyemalis",-70.38884,41.53808
"1079","Clangula hyemalis",-70.17307,41.5709
"1080","Clangula hyemalis",-70.33374,41.50068
"1081","Clangula hyemalis",-70.08423,41.36917
"1082","Clangula hyemalis",-70.28078,41.49417
"1083","Clangula hyemalis",-70.3912,41.53264
"1084","Clangula hyemalis",-70.1766,41.38058
"1085","Clangula hyemalis",-70.09396,41.56434
"1086","Clangula hyemalis",-70.08422,41.43448
"1087","Clangula hyemalis",-70.17616,41.38167
"1088","Clangula hyemalis",-70.13603,41.54279
"1089","Clangula hyemalis",-70.38536,41.36738
"1090","Clangula hyemalis",-70.02416,41.5985
"1091","Clangula hyemalis",-70.39009,41.49043
"1092","Clangula hyemalis",-70.33797,41.5187
"1093","Clangula hyemalis",-70.22878,41.51065
"1094","Clangula hyemalis",-70.19443,41.45894
"1095","Clangula hyemalis",-70.14314,41.35547
"1096","Clangula hyemalis",-70.16558,41.49744
"1097","Clangula hyemalis",-70.38881,41.53717
"1098","Clangula hyemalis",-70.02943,41.58582
"1099","Clangula hyemalis",-70.38644,41.42604
"1100","Clangula hyemalis",-70.22733,41.3605
"1101","Clangula hyemalis",-70.3636,41.5412
"1102","Clangula hyemalis",-70.0857,41.45848
"1103","Clangula hyemalis",-70.22127,41.54043
"1104","Clangula hyemalis",-70.24788,41.4983
"1105","Clangula hyemalis",-70.07685,41.38891
"1106","Clangula hyemalis",-70.08898,41.36793
"1107","Clangula hyemalis",-70.38698,41.44433
"1108","Clangula hyemalis",-70.07781,41.36166
"1109","Clangula hyemalis",-70.22778,41.55292
"1110","Clangula hyemalis",-70.22147,41.36325
"1111","Clangula hyemalis",-70.18871,41.54963
"1112","Clangula hyemalis",-70.17594,41.52151
"1113","Clangula hyemalis",-70.05848,41.47452
"1114","Clangula hyemalis",-70.28427,41.42601
"1115","Clangula hyemalis",-70.24592,41.4594
"1116","Clangula hyemalis",-70.19048,41.56864
"1117","Clangula hyemalis",-70.23249,41.34271
"1118","Clangula hyemalis",-70.14284,41.34624
"1119","Clangula hyemalis",-70.06428,41.39636
"1120","Clangula hyemalis",-70.19833,41.33786
"1121","Clangula hyemalis",-70.33244,41.43768
"1122","Clangula hyemalis",-70.22507,41.49454
"1123","Clangula hyemalis",-70.0354,41.53944
"1124","Clangula hyemalis",-70.38857,41.4771
"1125","Clangula hyemalis",-70.08195,41.3739
"1126","Clangula hyemalis",-70.1902,41.45516
"1127","Clangula hyemalis",-70.24603,41.5238
"1128","Clangula hyemalis",-70.25009,41.42817
"1129","Clangula hyemalis",-70.22646,41.38047
"1130","Clangula hyemalis",-70.05775,41.49469
"1131","Clangula hyemalis",-70.36005,41.46649
"1132","Clangula hyemalis",-70.24622,41.51987
"1133","Clangula hyemalis",-70.16862,41.52188
"1134","Clangula hyemalis",-70.35883,41.45109
"1135","Clangula hyemalis",-70.08696,41.4939
"1136","Clangula hyemalis",-70.17686,41.49456
"1137","Clangula hyemalis",-70.24736,41.56692
"1138","Clangula hyemalis",-70.28571,41.36372
"1139","Clangula hyemalis",-70.19141,41.55828
"1140","Clangula hyemalis",-70.28223,41.49986
"1141","Clangula hyemalis",-70.14024,41.58933
"1142","Clangula hyemalis",-70.087,41.48428
"1143","Clangula hyemalis",-70.30766,41.36498
"1144","Clangula hyemalis",-70.07568,41.40884
"1145","Clangula hyemalis",-70.38888,41.52052
"1146","Clangula hyemalis",-70.03572,41.48238
"1147","Clangula hyemalis",-70.16605,41.50199
"1148","Clangula hyemalis",-70.14248,41.56063
"1149","Clangula hyemalis",-70.0704,41.50848
"1150","Clangula hyemalis",-70.11048,41.60128
"1151","Clangula hyemalis",-70.36053,41.47714
"1152","Clangula hyemalis",-70.11564,41.3854
"1153","Clangula hyemalis",-70.14128,41.5664
"1154","Clangula hyemalis",-70.35987,41.4917
"1155","Clangula hyemalis",-70.21955,41.34132
"1156","Clangula hyemalis",-70.22427,41.5121
"1157","Clangula hyemalis",-70.36067,41.48002
"1158","Clangula hyemalis",-70.05749,41.49802
"1159","Clangula hyemalis",-70.1416,41.33433
